event_id,symbol,usable,reason,gross,p_pre,yield_pct,u_pdr,u_close,u_open,div_check,weekend,p_close_pre,pdr_literature,gap_min,monday,jump_ts,jump_over_div,pdr_overnight_2000,p_overnight_2000,abnormal_overnight_2000,pdr_premarket_0400,p_premarket_0400,abnormal_premarket_0400,pdr_open_0930,p_open_0930,abnormal_open_0930,pdr_open_1000,p_open_1000,abnormal_open_1000,pdr_close_1600,p_close_1600,abnormal_close_1600
rEMN-2026-09-15-1,rEMN,True,,0.84,67.0,1.2537313432835822,0.7142838977632069,67.0,66.4000015258789,Yahoo agrees on ex-date and amount (to 3 dp),False,67.0,0.97738095238095,577.0,False,2026-09-15T09:07:00+00:00,0.8809523809523749,0.8809523809523749,66.26,-1.118955517893816,0.8809523809523749,66.26,-0.5947554747491202,0.97738095238095,66.179,-1.0559212005819885,1.379166666666671,65.8415,-1.4749134391466967,1.3333333333333388,65.88,-1.2144710366250089
rEMBJ-2026-09-23-1,rEMBJ,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rELS-2026-09-25-1,rELS,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rEGP-2026-09-30-1,rEGP,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rEHC-2026-10-01-1,rEHC,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rEQH-2026-06-01-1,rEQH,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.3,,,2.3999913533528647,41.349998474121094,40.630001068115234,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rESI-2026-06-01-1,rESI,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.08,,,9.749984741210938,42.43000030517578,41.650001525878906,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rENS-2026-06-18-1,rENS,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.2625,,,-14.819103422619047,227.67999267578125,231.57000732421875,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rENSG-2026-06-30-1,rENSG,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.065,,,6.461510291466346,158.19000244140625,157.77000427246094,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEPR-2026-06-30-1,rEPR,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.31,,,2.5161250945060485,59.02000045776367,58.2400016784668,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
